reaction_id,yield,z_score,reactant_1,reactant_2,reactant_3,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
C-O Coupling,85,0.04,Ar-OH,Ar-I,,Copper(II) chloride,,Cs2CO3,,,,,,492-98-8,DMF,False,Cc1ccc(O)cc1.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccc(C)cc2)cc1,,"Chinese Journal of Chemistry (2006), 24(8), 1062-1065"
C-O Coupling,85,-0.15,Ar-OH,Ar-X,,CuI,,Cs2CO3,,,,,,1257520-01-6,DME,False,CC(C)(C)c1ccc(O)cc1.Clc1ccc(I)cc1>>CC(C)(C)c1ccc(Oc2ccc(Cl)cc2)cc1,Cl / X,"European Journal of Organic Chemistry (2011), 2011(18), 3353-3360, S3353/1-S3353/77"
C-O Coupling,88,-0.1,Ar-OH,Ar-Br,,(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,NaOH,,,,,,39339-85-0,EtOH/Me2CO/H2O,False,Cc1ccc(C(C)C)cc1O.O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1>>Cc1ccc(C(C)C)cc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NO2 / NR2,"Synthetic Communications (2007), 37(12), 1957-1964"
C-O Coupling,99,1.12,Ar-OH,Ar-Cl,,CuO,,K3PO4,,,,,,1309878-83-8,Dioxane,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Cl)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2,"ChemCatChem (2011), 3(4), 661-665"
C-O Coupling,71,-2.75,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,83821-60-7,DMF,False,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,OR / NO2 / NR2,"Organic & Biomolecular Chemistry (2013), 11(9), 1502-1510"
C-O Coupling,82,-0.04,Ar-OH,Ar-Cl,,Pd(OAc)2,tBuXPhos,K3PO4,,,,,,,PhMe,False,CCc1ccc(O)cc1.CC(=O)c1c(C)cc(Cl)cc1C>>CCc1ccc(Oc2cc(C)c(C(C)=O)c(C)c2)cc1,COR / acidic,"Journal of Medicinal Chemistry (2014), 57(10), 4098-4110"
C-O Coupling,94,1.12,Ar-OH,Ar-Cl,,CuO,,K2CO3,,,,,,,H2O/Xylenes,False,Oc1ccc(Cl)cc1.CC(=O)c1ccc(Cl)cc1Cl>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,Cl / X / COR / acidic,"Beijing Ligong Daxue Xuebao (2006), 26(4), 365-368"
C-O Coupling,89,0.71,Ar-OH,Ar-Br,,Cu,phen,Cs2CO3,,,,,,,Dioxane,False,CC(C)(C)c1ccc(O)cc1.CSc1ccc(Br)cc1>>CSc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,SR,"Organic Letters (2007), 9(6), 1089-1092"
C-O Coupling,91,0.63,Ar-OH,Ar-Br,,CuO,,K2CO3/Pyridine,,,,,,,,True,COc1cc(Br)c(CC2c3c(ccc(OC)c3O)CCN2C)cc1OC>>COc1cc2c(cc1OC)Oc1c(OC)ccc3c1C(C2)N(C)CC3,OR / NR2,"Journal of Heterocyclic Chemistry (1987), 24(2), 313-19"
C-O Coupling,77,-0.49,Ar-OH,Ar-Br,,CuO,,K2CO3/Pyridine,,,,,,,,False,Oc1ccccc1OCc1ccccc1.COC(=O)c1cccc(C(=O)OCc2ccccc2)c1Br>>COC(=O)c1cccc(C(=O)OCc2ccccc2)c1Oc1ccccc1OCc1ccccc1,OR / CO2R,"Journal of the American Chemical Society (2012), 134(17), 7384-7391"
C-O Coupling,86,0.48,Ar-Br,Ar-OH,,CuCl,,K3PO4,,,,,,17106-94-4,MeCN,False,CC(=O)c1ccc(Br)cc1.Oc1ccc(Cl)cc1>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,COR / X / acidic / Cl,"Bulletin of the Korean Chemical Society (2013), 34(12), 3915-3918"
C-O Coupling,82,-0.41,Ar-OH,Ar-Cl,,Pd(OAc)2,,NaH,,,,,,1072087-20-7,PhMe,False,O=[N+]([O-])c1ccc(O)cc1.COc1ccc(Cl)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR,"Synlett (2008), (12), 1781-1784"
C-O Coupling,80,0.0,Ar-OH,Ar-F,,Silver nitrate/Pd(OAc)2,,K2CO3,,,,,,,DMF,False,Oc1ccc(Cl)cc1.Fc1cc(F)c(F)c(F)c1F>>Fc1cc(F)c(F)c(Oc2ccc(Cl)cc2)c1F,Cl / X / F,"Journal of Fluorine Chemistry (2013), 150117-123"
C-O Coupling,76,0.0,Ar-I,Ar-OH,,CuI,,Cs2CO3,,,,,,2491-06-7,Dioxane,False,FC(F)(F)c1ccc(I)cc1.C=CCSc1ccc(O)cc1>>C=CCSc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X / C=CH2 / C=C / Dienophile / SR / Any-Dienophile / Motif-C=C,"ACS Medicinal Chemistry Letters (2012), 3(6), 490-495"
C-O Coupling,85,0.95,Ar-NH2,Ar-Br,,Pd(OAc)2,cataCXium A,DBU,,,,,,,DMSO,False,Nc1cc(F)ccc1O.Cc1ccc(Br)c(F)c1.[C-]#[O+]>>Cc1ccc2c(c1)Oc1ccc(F)cc1NC2=O,F / X,"Green Chemistry (2015), 17(5), 2994-2999"
C-O Coupling,82,0.0,Ar-OH,Ar-I,,Cu,,Cs2CO3,,,,,,1675229-32-9,DMF,False,O=[N+]([O-])c1ccc(O)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / COR / acidic,"Catalysis Science & Technology (2016), 6(6), 1701-1709"
C-O Coupling,92,0.55,Ar-OH,Ar-Br,,Pd(OAc)2,,K3PO4,,,,,,709667-72-1,PhMe,False,Cc1ccccc1O.CC(=O)c1cccc(Br)c1>>CC(=O)c1cccc(Oc2ccccc2C)c1,COR / acidic,"Angewandte Chemie, International Edition (2006), 45(26), 4321-4326"
C-O Coupling,85,0.04,Ar-OH,Ar-I,,Cu,,Cs2CO3,,,,,,,DMF,False,Cc1cccc(O)c1.Cc1cccc(I)c1>>Cc1cccc(Oc2cccc(C)c2)c1,,"RSC Advances (2014), 4(88), 47313-47318"
C-O Coupling,85,0.25,Ar-Br,Ar-OH,,CuCl,,K3PO4,,,,,,17106-94-4,MeCN,False,Cc1ccc(Br)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc(C)cc2)cc1,,"Bulletin of the Korean Chemical Society (2013), 34(12), 3915-3918"
C-O Coupling,91,0.71,Ar-OH,Ar-Br,,Cu,,,,,,,,,DMAc,False,COC(=O)c1cc(O)c2c(c1)OC(c1ccccc1)O2.COC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1Br>>COC(=O)c1cc(Oc2c(C(=O)OC)cc(OCc3ccccc3)c(OCc3ccccc3)c2OCc2ccccc2)c2c(c1)OC(c1ccccc1)O2,CO2R / OR,"Chemical & Pharmaceutical Bulletin (2013), 61(12), 1308-1314"
C-O Coupling,97,0.76,Ar-OH,Ar-Cl,,Pd(dba)2,,K3PO4,,,,,,908293-83-4,PhMe/H2O,False,CC(C)(C)c1ccccc1O.CC(C)(C)c1ccc(Cl)cc1>>CC(C)(C)c1ccc(Oc2ccccc2C(C)(C)C)cc1,,"Tetrahedron (2015), 71(30), 4927-4932"
C-O Coupling,84,-0.09,Ar-OH,Ar-I,,CuI/Fe(acac)3,,KOtBu,,,,,,,DMSO,False,Oc1ccccc1O.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccccc2Oc2ccc(C)cc2)cc1,,"Organic & Biomolecular Chemistry (2011), 9(14), 5043-5046"
C-O Coupling,98,-0.71,Ar-Cl,Ar-OH,,CuI,,K2CO3,,,,,,,DMF,False,O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Br)cc2)cc1,NO2 / NR2 / X / Br,"Journal of Organic Chemistry (2009), 74(20), 7951-7954"
C-O Coupling,88,-0.1,Ar-OH,Ar-Br,,(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,NaOH,,,,,,9002-24-8,EtOH/Me2CO/H2O/THF,False,Cc1ccc(C(C)C)cc1O.O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1>>Cc1ccc(C(C)C)cc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NO2 / NR2,"Synthetic Communications (2007), 37(12), 1957-1964"
C-O Coupling,88,-0.68,Ar-Cl,Ar-OH,,Cu2O/[Ru(bpz)3][PF6]2,,K2CO3,,,,,,,DMF,False,O=[N+]([O-])c1ccc(Cl)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2,"Youji Huaxue (2014), 34(1), 147-154"
C-O Coupling,97,1.05,Ar-OH,Ar-Br,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2,"Organic Letters (2003), 5(21), 3799-3802"
C-O Coupling,100,0.0,Ar-OH,Ar-I,,CuBr-SMe2,,Na2CO3/Pyridine,,,,,,,MeCN,False,COc1cc(C)ccc1O.Ic1ccccc1N=NNCc1ccccc1>>COc1cc(C)ccc1Oc1ccccc1N=NNCc1ccccc1,OR / NHR,"Chemical Communications (Cambridge, United Kingdom) (2011), 47(32), 9063-9065"
C-O Coupling,96,0.82,Ar-OH,Ar-Br,,CuI/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,Cs2CO3,,,,KI,,1161736-67-9,DMF,False,CC(C)(C)c1ccc(O)cc1.N#Cc1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc(C#N)cc2)cc1,CN,"Advanced Synthesis & Catalysis (2008), 350(14+15), 2205-2208"
C-O Coupling,94,-0.32,Ar-OH,Ar-I,,Cu(OAc)2,,Cs2CO3,,,,,,112-58-3/56664-66-5,NMP,False,COc1ccc(O)cc1.N#Cc1ccc(I)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,OR / CN,"Journal of Chemical Research (2010), 34(3), 170-174"
C-O Coupling,90,1.42,Ar-OH,Ar-I,,CuI,Picolinic acid,K3PO4,,,,,,,DMSO,False,Nc1cccc(O)c1.Nc1cccc(I)c1>>Nc1cccc(Oc2cccc(N)c2)c1,NH2,"Angewandte Chemie, International Edition (2013), 52(2), 650-654"
C-O Coupling,78,0.0,Ar-CHO,Ar-OH,,CuO,,K2CO3/Pyridine,HCl,,NaBH4,,,,MeOH/EtOAc/H2O,False,O=Cc1ccc(Br)cc1.COc1ccc(C)cc1O>>COc1ccc(C)cc1Oc1ccc(CCl)cc1,OR,"Synlett (2004), (15), 2809-2811"
C-O Coupling,82,0.36,Ar-OH,Ar-I,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,CC(C)(C)c1ccc(O)cc1.COc1ccc(I)cc1>>COc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,OR,"Organic Letters (2003), 5(21), 3799-3802"
C-O Coupling,77,-1.07,Ar-OH,Ar-Br,,CuCl,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,NMP,False,COc1ccc(O)cc1.COc1ccc(Br)cc1>>COc1ccc(Oc2ccc(OC)cc2)cc1,OR,"Organic Letters (2002), 4(9), 1623-1626"
C-O Coupling,94,1.28,Ar-OH,Ar-I,,CuI/Fe(acac)3,,KOtBu,,,,,,,DMSO,False,Cc1ccc(O)cc1.Ic1ccc(I)cc1>>Cc1ccc(Oc2ccc(Oc3ccc(C)cc3)cc2)cc1,,"Organic & Biomolecular Chemistry (2011), 9(14), 5043-5046"
C-O Coupling,81,-0.51,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,4097-89-6,Dioxane,False,Cc1cc(C)cc(O)c1.Cc1ccccc1I>>Cc1cc(C)cc(Oc2ccccc2C)c1,,"Tetrahedron Letters (2009), 50(28), 4019-4021"
C-O Coupling,93,2.03,Ar-OH,Ar-F,,Silver nitrate/Pd(OAc)2,,K2CO3,,,,,,,DMF,False,Cc1cc(C)cc(O)c1.Fc1cc(F)c(F)c(F)c1F>>Cc1cc(C)cc(Oc2c(F)c(F)cc(F)c2F)c1,F / X,"Journal of Fluorine Chemistry (2013), 150117-123"
C-O Coupling,82,-0.04,Ar-OH,Ar-Cl,,Pd(OAc)2,,NaH,,,,,,1072087-21-8,PhMe,False,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.CC(=O)c1ccc(Cl)cc1>>CC(=O)c1ccc(Oc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)cc1,COR / acidic,"Synlett (2008), (12), 1781-1784"
C-O Coupling,70,0.0,Ar-OH,Ar-Br,,CuI,Picolinic acid,K3PO4,,,,,,,DMSO,False,Nc1cccc(O)c1.N#Cc1cccc(Br)c1>>N#Cc1cccc(Oc2cccc(N)c2)c1,NH2 / CN,"Journal of the American Chemical Society (2009), 131(47), 17423-17429"
C-O Coupling,87,0.0,Ar-I,Ar-OH,,CuI,,Cs2CO3,,,,,,2491-06-7,Dioxane,False,COC(=O)[C@H](Cc1ccc(I)cc1)N(Cc1ccccc1)Cc1ccccc1.O=C(OCc1ccccc1)[C@H](Cc1ccc(OCc2ccccc2)c(O)c1)NC(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)[C@H](Cc1ccc(Oc2cc(C[C@H](NC(c3ccccc3)(c3ccccc3)c3ccccc3)C(=O)OCc3ccccc3)ccc2OCc2ccccc2)cc1)N(Cc1ccccc1)Cc1ccccc1,CO2R / Ester / NR2 / acidic / OR / NHR,"Journal of Organic Chemistry (2006), 71(14), 5268-5273"
C-O Coupling,73,0.0,Ar-OH,Ar-Br,,CuO,,KOH,,,,NaCl,,,DMAc/H2O,False,O=[N+]([O-])c1ccc(O)cc1.FC(F)(F)c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,NO2 / NR2 / CF3 / F / X,"Tetrahedron Letters (2013), 54(13), 1677-1680"
C-O Coupling,7,-0.6,Ar-Br,Ar-OH,,Cu,,,,,,,,,,False,COC(=O)c1cc(OC)c(OC)c(OC)c1Br.COc1c(O)cc(CO[Si](C)(C)C(C)(C)C)cc1OCc1ccccc1>>COC(=O)c1cc(OC)c(OC)c(OC)c1Oc1cc(C=O)cc(OCc2ccccc2)c1OC,CO2R / OR,"Chemical & Pharmaceutical Bulletin (2010), 58(3), 435-437"
C-O Coupling,85,0.25,Ar-Br,Ar-OH,,CuI,,K3PO4,,,,,,7727-07-3,Dioxane,False,Cc1ccc(Br)cc1.Cc1cccc(O)c1>>Cc1ccc(Oc2cccc(C)c2)cc1,,"Chinese Journal of Chemistry (2009), 27(2), 423-427"
C-O Coupling,82,0.29,Ar-Br,,Ar-NH2,Pd(OAc)2,cataCXium A,DBU,,,,,,,DMSO,False,Cc1ccc(F)c(Br)c1.[C-]#[O+].Cc1ccc(N)c(O)c1>>Cc1ccc2c(c1)Oc1ccc(C)cc1C(=O)N2,,"Green Chemistry (2015), 17(5), 2994-2999"
C-O Coupling,87,0.4,Ar-Br,Ar-OH,,CuI,,K2CO3,,,,,,4316-42-1,PhMe,False,Cc1ccccc1Br.CC(C)(C)c1ccc(O)c(C(C)(C)C)c1>>Cc1ccccc1Oc1ccc(C(C)(C)C)cc1C(C)(C)C,,"Tetrahedron Letters (2008), 49(11), 1851-1855"
C-O Coupling,92,0.56,Ar-Br,Ar-OH,,Pd(dba)2,DPPF,,,,,,,,PhMe/THF,False,N#Cc1ccc(Br)cc1.COc1ccc(O)cc1.[Na]>>COc1ccc(Oc2ccc(C#N)cc2)cc1,CN / OR,"Tetrahedron Letters (1997), 38(46), 8005-8008"
C-O Coupling,86,0.87,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,93-91-4,Dioxane,False,COc1ccc(O)cc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Oc2ccc(OC)cc2)cc1,OR / CO2R,"Youji Huaxue (2008), 28(12), 2095-2101"
C-O Coupling,4,0.0,Ar-OH,Ar-NO2,,Cu2O,,Et3N/NaHCO3,,,Fe,NH4Cl/AcOH/iPrOH,,sodium nitrite/H2SO4,DMF/H2O/EtOH,False,COc1ccccc1O.Cc1csc(NC(=O)c2cc(F)ccc2[N+](=O)[O-])n1>>COc1ccccc1Oc1cccc(C(=O)Nc2nc(C)cs2)c1,OR / Amide / CONHR / Thiazole,"Bioorganic & Medicinal Chemistry (2009), 17(7), 2733-2743"
C-O Coupling,94,0.83,Ar-OH,Ar-I,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,Cc1ccc(O)c(C)c1.N#Cc1ccc(I)cc1>>Cc1ccc(Oc2ccc(C#N)cc2)c(C)c1,CN,"Organic Letters (2003), 5(21), 3799-3802"
C-O Coupling,92,0.41,Ar-OH,Ar-Br,,Copper(II) chloride/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,Cs2CO3,,,,,,1121-60-4/473981-31-6,EtOH,False,Cc1ccc(O)cc1.O=[N+]([O-])c1cccc(Br)c1>>Cc1ccc(Oc2cccc([N+](=O)[O-])c2)cc1,NO2 / NR2,"Catalysis Communications (2015), 58141-148"
C-O Coupling,91,0.25,Ar-OH,Ar-I,,CuI/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,Cs2CO3,,,,,,1161736-67-9,DMF,False,Cc1cc(C)cc(O)c1.O=[N+]([O-])c1ccc(I)cc1>>Cc1cc(C)cc(Oc2ccc([N+](=O)[O-])cc2)c1,NO2 / NR2,"Advanced Synthesis & Catalysis (2008), 350(14+15), 2205-2208"
C-O Coupling,74,0.1,Ar-OH,Ar-I,,CuI,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,DMF,False,Cc1cccc(O)c1.COc1ccc(I)cc1>>COc1ccc(Oc2cccc(C)c2)cc1,OR,"Synlett (2012), 23(1), 101-106"
C-O Coupling,82,-0.8,Ar-OH,Ar-Br,,CuCl,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,NMP,False,Oc1ccc(F)cc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Oc2ccc(F)cc2)cc1,F / X / CN,"Organic Letters (2002), 4(9), 1623-1626"
C-O Coupling,79,-0.21,Ar-OH,Ar-Br,,Cu,,KOH,,,,,,,,False,CC(C)c1ccc(O)cc1.CC(C)c1ccccc1Br>>CC(C)c1ccc(Oc2ccccc2C(C)C)cc1,,"Journal of Molecular Catalysis A: Chemical (2012), 355113-122"
C-O Coupling,74,-0.17,Ar-OH,Ar-Cl,,Pd(OAc)2,,NaH,,,,,,1072087-19-4,PhMe,False,Cc1cccc(C(C)(C)C)c1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2c(C)cccc2C(C)(C)C)cc1,OR,"Synlett (2008), (12), 1781-1784"
C-O Coupling,85,0.0,CH3-OR,,Ar-R,Cu,,Et3N,,,,,,,DCM,False,COC1=C(C(C)C)C=C([I+]C2=CC(C(C)C)=C(OC)C=C2)C=C1.[F-][B+3]([F-])([F-])[F-].COC(=O)Cc1cc(Br)c(O)c(Br)c1>>COC(=O)Cc1cc(Br)c(Oc2ccc(OC)c(C(C)C)c2)c(Br)c1,OR / X / CO2R / Ester / Br / acidic,"Zhongguo Yaowu Huaxue Zazhi (2001), 11(4), 235, 244"
C-O Coupling,75,-1.15,Ar-OH,Ar-I,,CuI,,Potassium Fluoride,,,,,,"Aluminumoxide,AerosolRefractoryPaint/120-46-7",PhMe,False,Oc1ccccc1-c1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccccc2-c2ccccc2)cc1,,"Synthetic Communications (2008), 38(17), 3023-3031"
C-O Coupling,91,0.87,Ar-I,,Ar-OH,CuCl,,,,,,,,70384-51-9,Dioxane,False,Cc1ccc(I)c(C(=O)O)c1.[K].O=C(O)Cc1ccccc1O.[Na]>>Cc1ccc(Oc2ccccc2CC(=O)O)c(C(=O)O)c1,CO2H / acidic,"Journal of Medicinal Chemistry (1989), 32(4), 793-9"
C-O Coupling,81,0.71,Alkyl-CONHR,Ar-Br,Ar-OH,CuI,"N,N-Dimethylglycine",K3PO4,,,,,,,DMSO,False,CC(=O)Nc1ccccc1.Brc1ccc(I)cc1.COc1ccc(O)cc1>>COc1ccc(Oc2ccc(N(C(C)=O)c3ccccc3)cc2)cc1,Amide / acidic / OR,"Organic Letters (2008), 10(20), 4565-4568"
C-O Coupling,84,-1.13,Ar-OH,Ar-Br,,Pd(OAc)2,,K3PO4,,,,,,709667-72-1,PhMe,False,CC(C)c1ccccc1O.N#Cc1ccc(Br)cc1>>CC(C)c1ccccc1Oc1ccc(C#N)cc1,CN,"Angewandte Chemie, International Edition (2006), 45(26), 4321-4326"
C-O Coupling,95,0.0,Ar-I,Ar-OH,,Cu2O,,,,,,,,,DMAc,False,COC(=O)c1ccccc1I.COc1ccc(F)cc1O>>COC(=O)c1ccccc1Oc1cc(F)ccc1OC,CO2R / X / OR / F,"Synthetic Communications (1989), 19(11-12), 2001-15"
C-O Coupling,79,-0.71,Ar-Br,Ar-OH,,CuI,,K3PO4,,,,,,33208-98-9,DMF/H2O,False,CC(=O)c1ccc(Br)cc1.O=[N+]([O-])c1ccc(O)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,COR / acidic / NO2 / NR2,"Synlett (2008), (2), 221-224"
C-O Coupling,88,0.78,Ar-OH,Ar-Br,,Pd(OAc)2,JohnPhos,K3PO4,,,,,,,Et2O,False,CC(C)c1ccccc1O.Clc1ccc(Br)cc1>>CC(C)c1ccccc1Oc1ccc(Cl)cc1,X / Cl,"Journal of the American Chemical Society (1999), 121(18), 4369-4378"
C-O Coupling,88,1.88,Ar-NH2,Ar-Br,,Pd(OAc)2,cataCXium A,DBU,,,,,,,DMSO,False,Nc1cc(Cl)ccc1O.Cc1ccc(F)c(Br)c1.[C-]#[O+]>>Cc1ccc2c(c1)C(=O)Nc1cc(Cl)ccc1O2,Cl / X,"Green Chemistry (2015), 17(5), 2994-2999"
C-O Coupling,80,-1.22,Ar-OH,Ar-Br,,CuI,,K2CO3,,,,,,909870-92-4,PhMe,False,Oc1ccc(Cl)cc1.O=[N+]([O-])c1cccc(Br)c1>>O=[N+]([O-])c1cccc(Oc2ccc(Cl)cc2)c1,Cl / X / NO2 / NR2,"Synlett (2006), (10), 1564-1568"
C-O Coupling,78,0.0,Ar-OH,Ar-Br,,CuBr,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,NMP,False,COC(=O)c1cc(O)cc(OCC=C(C)C)c1.O=S(=O)(c1ccc(Br)cc1)N1CC2CCC(C1)O2>>COC(=O)c1cc(OCC=C(C)C)cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)c1,CO2R / OR / C=C / SO2NR2 / Sulfonamide,"Bioorganic & Medicinal Chemistry (2012), 20(9), 2982-2991"
C-O Coupling,73,-0.23,Ar-OH,Ar-Cl,,Pd(OAc)2,,K3PO4,,,,,,224311-54-0,Et2O,False,Cc1ccccc1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2ccccc2C)cc1,OR,"Journal of the American Chemical Society (1999), 121(18), 4369-4378"
C-O Coupling,78,-0.02,Ar-Br,Ar-OH,,CuCl,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,NMP,False,Brc1ccc(-c2ccc(Br)cc2)cc1.COc1cccc(O)c1>>COc1cccc(Oc2ccc(-c3ccc(Oc4cccc(OC)c4)cc3)cc2)c1,OR,"Macromolecules (Washington, DC, United States) (2012), 45(3), 1447-1459"
C-O Coupling,85,-0.71,Ar-OH,Ar-I,,CuI,Picolinic acid,K3PO4,,,,,,,DMSO,False,Cc1ccccc1O.O=Cc1ccccc1I>>Cc1ccccc1Oc1ccccc1C=O,CHO,"Journal of Organic Chemistry (2010), 75(5), 1791-1794"
C-O Coupling,88,0.64,Ar-Br,Ar-OH,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,O=C(Nc1ccccc1Br)C(F)(F)F.COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc(O)cc1>>COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc(Oc2ccccc2NC(=O)C(F)(F)F)cc1,Amide / CONHR / F / X / Carbamate / CO2R / Ester / acidic,"Angewandte Chemie, International Edition (2006), 45(8), 1276-1279"
C-O Coupling,72,0.71,Ar-OH,Ar-Br,,CuO/Cu2O,,Pyridine/K2CO3,,,,,,,,False,CC1(C)OCc2c(ccc(O)c2Br)O1.C=C[C@@H](OCc1ccc(OC)cc1)[C@H](CCCCC)OC(=O)c1c(C)cccc1Br>>C=C[C@@H](OCc1ccc(OC)cc1)[C@H](CCCCC)OC(=O)c1c(C)cccc1Oc1ccc2c(c1Br)COC(C)(C)O2,OR / Br / X / CO2R / C=CH2 / C=C / Dienophile / Any-Dienophile / Motif-C=C,"Tetrahedron Letters (2013), 54(36), 4970-4972"
C-O Coupling,95,0.0,Ar-OH,CH3-OR,,Cu,,Et3N,,,,,,,DCM,False,CC(C)(C)OC(=O)Nc1cc(Cl)c(O)c(Cl)c1.COC1=C(C(C)C)C=C([I+]C2=CC(C(C)C)=C(OC)C=C2)C=C1.[F-][B+3]([F-])([F-])[F-]>>COc1ccc(Oc2c(Cl)cc(NC(=O)OC(C)(C)C)cc2Cl)cc1C(C)C,Carbamate / Cl / X / OR,"Journal of Medicinal Chemistry (2008), 51(22), 7075-7093"
C-O Coupling,83,0.0,Ar-OH,Ar-Br,,CuO,,K2CO3/Pyridine,,,,,,,,False,CCC(=O)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>CCC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,COR / acidic / NO2 / NR2,"Archives of Pharmacal Research (2015), 38(5), 752-760"
C-O Coupling,71,-0.82,Ar-OH,Ar-Br,,CuI,,K3PO4,,,,,,20915-45-1,PhMe,False,Cc1ccc(O)cc1.CC(C)(C)c1ccc(Br)cc1>>Cc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,,"Synlett (2009), (15), 2457-2460"
C-O Coupling,76,-1.22,Ar-Br,Ar-OH,,CuI,TMEDA,KOtBu,,,,,,,DMF,False,COc1ccc(Br)cc1.COc1ccc(O)cc1>>COc1ccc(Oc2ccc(OC)cc2)cc1,OR,"Chinese Journal of Chemistry (2007), 25(4), 546-552"
C-O Coupling,1,-0.71,Ar-OH,Ar-Br,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,DMF,False,Cc1cccc(O)c1.Brc1cccc(Cn2ccnc2)c1>>Cc1cccc(Oc2cccc(Cn3ccnc3)c2)c1,AromN,"Journal of Medicinal Chemistry (2013), 56(6), 2556-2567"
