reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-046-CAS-21679732,31-046-CAS-21679732,Reaction_20251110_1644.rdf,Difluoromethylation,81,,,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1.O=S(O)C(F)F.[Na],O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)[18F],O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1.O=S(O)C(F)F.[Na]>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)[18F],Direct C-H difluoromethylation of heterocycles via organic photoredox catalysis,"Zhang, Wei; Xiang, Xin-Xin; Chen, Junyi; Yang, Chen; Pan, Yu-Liang; Cheng, Jin-Pei; Meng, Qingbin; Li, Xin","Nature Communications (2020), 11(1), 638","Direct C-H difluoromethylation of heterocycles via organic photoredox catalysis | Zhang, Wei; Xiang, Xin-Xin; Chen, Junyi; Yang, Chen; Pan, Yu-Liang; Cheng, Jin-Pei; Meng, Qingbin; Li, Xin | Nature Communications (2020), 11(1), 638","951-78-0, 275818-95-6",2230089-09-3,7782-44-7,11121-48-5,67-68-5,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""951-78-0"", ""smiles"": ""O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1""}, {""index"": 2, ""cas_rn"": ""275818-95-6"", ""smiles"": ""O=S(O)C(F)F.[Na]""}]","[{""index"": 1, ""cas_rn"": ""2230089-09-3"", ""yield_pct"": ""81"", ""smiles"": ""O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)[18F]""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""11121-48-5""}]","[{""index"": 1, ""cas_rn"": ""67-68-5""}]","green chemistry-reagent, photochemical (2*3 W green LEDs used), regioselective, Schlenk tube used, aerobic",
31-085-CAS-19165312,31-085-CAS-19165312,Reaction_20251110_1644.rdf,Difluoromethylation,78,,,CCOC(=O)C(F)(F)Br.Cc1ccccc1NC(=O)C(C)(C)C,CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(C)c1,CCOC(=O)C(F)(F)Br.Cc1ccccc1NC(=O)C(C)(C)C>>CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(C)c1,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 61495-04-3",2241360-44-9,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""61495-04-3"", ""smiles"": ""Cc1ccccc1NC(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2241360-44-9"", ""yield_pct"": ""78"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165313,31-085-CAS-19165313,Reaction_20251110_1644.rdf,Difluoromethylation,76,,,CCOC(=O)C(F)(F)Br.CCc1ccccc1NC(=O)C(C)(C)C,CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(CC)c1,CCOC(=O)C(F)(F)Br.CCc1ccccc1NC(=O)C(C)(C)C>>CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(CC)c1,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 174781-73-8",2241360-45-0,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""174781-73-8"", ""smiles"": ""CCc1ccccc1NC(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2241360-45-0"", ""yield_pct"": ""76"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(CC)c1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165314,31-085-CAS-19165314,Reaction_20251110_1644.rdf,Difluoromethylation,73,,,CCOC(=O)C(F)(F)Br.COc1ccccc1NC(=O)C(C)(C)C,CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(OC)c1,CCOC(=O)C(F)(F)Br.COc1ccccc1NC(=O)C(C)(C)C>>CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(OC)c1,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 33768-49-9",2241360-46-1,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""33768-49-9"", ""smiles"": ""COc1ccccc1NC(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2241360-46-1"", ""yield_pct"": ""73"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(OC)c1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165316,31-085-CAS-19165316,Reaction_20251110_1644.rdf,Difluoromethylation,80,,,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)Nc1ccccc1Oc1ccccc1,CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(Oc2ccccc2)c1,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)Nc1ccccc1Oc1ccccc1>>CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(Oc2ccccc2)c1,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 519146-28-2",2241360-48-3,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""519146-28-2"", ""smiles"": ""CC(C)(C)C(=O)Nc1ccccc1Oc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2241360-48-3"", ""yield_pct"": ""80"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc(NC(=O)C(C)(C)C)c(Oc2ccccc2)c1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165330,31-085-CAS-19165330,Reaction_20251110_1644.rdf,Difluoromethylation,71,,,CCOC(=O)C(F)(F)Br.CN(C(=O)C(C)(C)C)c1ccccc1,CCOC(=O)C(F)(F)c1ccc(N(C)C(=O)C(C)(C)C)cc1,CCOC(=O)C(F)(F)Br.CN(C(=O)C(C)(C)C)c1ccccc1>>CCOC(=O)C(F)(F)c1ccc(N(C)C(=O)C(C)(C)C)cc1,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 16002-41-8",2241360-61-0,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""16002-41-8"", ""smiles"": ""CN(C(=O)C(C)(C)C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2241360-61-0"", ""yield_pct"": ""71"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc(N(C)C(=O)C(C)(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165333,31-085-CAS-19165333,Reaction_20251110_1644.rdf,Difluoromethylation,82,,,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)N1CCc2ccccc21,CCOC(=O)C(F)(F)c1ccc2c(c1)CCN2C(=O)C(C)(C)C,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)N1CCc2ccccc21>>CCOC(=O)C(F)(F)c1ccc2c(c1)CCN2C(=O)C(C)(C)C,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 178809-22-8",2241360-64-3,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""178809-22-8"", ""smiles"": ""CC(C)(C)C(=O)N1CCc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""2241360-64-3"", ""yield_pct"": ""82"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc2c(c1)CCN2C(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165334,31-085-CAS-19165334,Reaction_20251110_1644.rdf,Difluoromethylation,74,,,CCOC(=O)C(F)(F)Br.CC1Cc2ccccc2N1C(=O)C(C)(C)C,CCOC(=O)C(F)(F)c1ccc2c(c1)CC(C)N2C(=O)C(C)(C)C,CCOC(=O)C(F)(F)Br.CC1Cc2ccccc2N1C(=O)C(C)(C)C>>CCOC(=O)C(F)(F)c1ccc2c(c1)CC(C)N2C(=O)C(C)(C)C,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 893237-63-3",2241360-65-4,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""893237-63-3"", ""smiles"": ""CC1Cc2ccccc2N1C(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2241360-65-4"", ""yield_pct"": ""74"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc2c(c1)CC(C)N2C(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165335,31-085-CAS-19165335,Reaction_20251110_1644.rdf,Difluoromethylation,76,,,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)N1CCc2c(Br)cccc21,CCOC(=O)C(F)(F)c1ccc2c(c1Br)CCN2C(=O)C(C)(C)C,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)N1CCc2c(Br)cccc21>>CCOC(=O)C(F)(F)c1ccc2c(c1Br)CCN2C(=O)C(C)(C)C,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 1997331-32-4",2241360-66-5,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""1997331-32-4"", ""smiles"": ""CC(C)(C)C(=O)N1CCc2c(Br)cccc21""}]","[{""index"": 1, ""cas_rn"": ""2241360-66-5"", ""yield_pct"": ""76"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc2c(c1Br)CCN2C(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
31-085-CAS-19165338,31-085-CAS-19165338,Reaction_20251110_1644.rdf,Difluoromethylation,71,,,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)N1CCCc2ccccc21,CCOC(=O)C(F)(F)c1ccc2c(c1)CCCN2C(=O)C(C)(C)C,CCOC(=O)C(F)(F)Br.CC(C)(C)C(=O)N1CCCc2ccccc21>>CCOC(=O)C(F)(F)c1ccc2c(c1)CCCN2C(=O)C(C)(C)C,Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives,"Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng","Nature Communications (2018), 9(1), 1-10","Ruthenium(II)-enabled para-selective C-H difluoromethylation of anilides and their derivatives | Yuan, Chunchen; Zhu, Lei; Chen, Changpeng; Chen, Xiaolan; Yang, Yong; Lan, Yu; Zhao, Yingsheng | Nature Communications (2018), 9(1), 1-10","667-27-6, 543723-32-6",2241360-69-8,584-08-7,"768-95-6, 52462-29-0, 189114-61-2",107-06-2,,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""667-27-6"", ""smiles"": ""CCOC(=O)C(F)(F)Br""}, {""index"": 2, ""cas_rn"": ""543723-32-6"", ""smiles"": ""CC(C)(C)C(=O)N1CCCc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""2241360-69-8"", ""yield_pct"": ""71"", ""smiles"": ""CCOC(=O)C(F)(F)c1ccc2c(c1)CCCN2C(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""768-95-6""}, {""index"": 2, ""cas_rn"": ""52462-29-0""}, {""index"": 3, ""cas_rn"": ""189114-61-2""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","thermal, sealed vial used, selective reaction",
