reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-008-CAS-5411776,31-008-CAS-5411776,Reaction_20251110_1554 (2).rdf,NBS NCS NIS halogenation,87,,,CI.OCC(F)Cn1cccn1,COCC(F)Cn1cc(I)cn1,CI.OCC(F)Cn1cccn1>>COCC(F)Cn1cc(I)cn1,"Discovery of a 5H-Benzo[4,5]cyclohepta[1,2-b]pyridin-5-one (MK-2461) Inhibitor of c-Met Kinase for the Treatment of Cancer","Katz, Jason D.; Jewell, James P.; Guerin, David J.; Lim, Jongwon; Dinsmore, Christopher J.; Deshmukh, Sujal V.; Pan, Bo-Sheng; Marshall, C. Gary; Lu, Wei; Altman, Michael D.; Dahlberg, William K.; Davis, Lenora; Falcone, Danielle; Gabarda, Ana E.; Hang, Gaozhen; Hatch, Harold; Holmes, Rachael; Kunii, Kaiko; Lumb, Kevin J.; Lutterbach, Bart; Mathvink, Robert; Nazef, Naim; Patel, Sangita B.; Qu, Xianlu; Reilly, John F.; Rickert, Keith W.; Rosenstein, Craig; Soisson, Stephen M.; Spencer, Kerrie B.; Szewczak, Alexander A.; Walker, Deborah; Wang, Wenxian; Young, Jonathan; Zeng, Qinwen","Journal of Medicinal Chemistry (2011), 54(12), 4092-4108","Discovery of a 5H-Benzo[4,5]cyclohepta[1,2-b]pyridin-5-one (MK-2461) Inhibitor of c-Met Kinase for the Treatment of Cancer | Katz, Jason D.; Jewell, James P.; Guerin, David J.; Lim, Jongwon; Dinsmore, Christopher J.; Deshmukh, Sujal V.; Pan, Bo-Sheng; Marshall, C. Gary; Lu, Wei; Altman, Michael D.; Dahlberg, William K.; Davis, Lenora; Falcone, Danielle; Gabarda, Ana E.; Hang, Gaozhen; Hatch, Harold; Holmes, Rachael; Kunii, Kaiko; Lumb, Kevin J.; Lutterbach, Bart; Mathvink, Robert; Nazef, Naim; Patel, Sangita B.; Qu, Xianlu; Reilly, John F.; Rickert, Keith W.; Rosenstein, Craig; Soisson, Stephen M.; Spencer, Kerrie B.; Szewczak, Alexander A.; Walker, Deborah; Wang, Wenxian; Young, Jonathan; Zeng, Qinwen | Journal of Medicinal Chemistry (2011), 54(12), 4092-4108","74-88-4, 1309960-95-9",1309960-96-0,7646-69-7,,68-12-2,,,,,,"Step 3 To a suspension of methyl iodide (0.73 mL, 11.7 mmol) and sodium hydride (280 mg, 7.00 mmol) in DMF (30 mL) at 0 °C was added 2-fluoro-3-(4-iodo-1H-pyrazol-1-yl)propan-1-ol (Enantiomer A from step 2) (630 mg, 2.33 mmol). The reaction mixture was stirred at ambient temperature for 1 h, then diluted in EtOAc (300 mL) and washed with H2O (50 mL). The organic layer was separated and dried over MgSO4. The solution was filtered and concentrated in vacuo, then purified by flash column chromatography (0-100% EtOAc/Hexanes gradient) to give 575 mg of 1-(2-fluoro-3-methoxypropyl)-4-iodo-1H-pyrazole (87%). 1H NMR (600 MHz, DMSO-d6) δ 7.91 (s, 1H); 7.55 (s, 1H); 5.01-4.88 (m, 1H); 4.42-4.33 (m, 2H); 3.60-3.52 (m, 1H); 3.50-3.42 (m, 1H); 3.28 (s, 3H). LRMS (ESI) calc’d for (C7H11FIN2O) [M+ H]+, 285.0; found 284.9.",1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""74-88-4"", ""smiles"": ""CI""}, {""index"": 2, ""cas_rn"": ""1309960-95-9"", ""smiles"": ""OCC(F)Cn1cccn1""}]","[{""index"": 1, ""cas_rn"": ""1309960-96-0"", ""yield_pct"": ""87"", ""smiles"": ""COCC(F)Cn1cc(I)cn1""}]","[{""index"": 1, ""cas_rn"": ""7646-69-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
31-022-CAS-1432201,31-022-CAS-1432201,Reaction_20251110_1554.rdf,NBS NCS NIS halogenation,96,,,CS(=O)(=O)Cl.OCC(F)Cn1cccn1,CS(=O)(=O)OCC(F)Cn1cc(I)cn1,CS(=O)(=O)Cl.OCC(F)Cn1cccn1>>CS(=O)(=O)OCC(F)Cn1cc(I)cn1,"Discovery of a 5H-Benzo[4,5]cyclohepta[1,2-b]pyridin-5-one (MK-2461) Inhibitor of c-Met Kinase for the Treatment of Cancer","Katz, Jason D.; Jewell, James P.; Guerin, David J.; Lim, Jongwon; Dinsmore, Christopher J.; Deshmukh, Sujal V.; Pan, Bo-Sheng; Marshall, C. Gary; Lu, Wei; Altman, Michael D.; Dahlberg, William K.; Davis, Lenora; Falcone, Danielle; Gabarda, Ana E.; Hang, Gaozhen; Hatch, Harold; Holmes, Rachael; Kunii, Kaiko; Lumb, Kevin J.; Lutterbach, Bart; Mathvink, Robert; Nazef, Naim; Patel, Sangita B.; Qu, Xianlu; Reilly, John F.; Rickert, Keith W.; Rosenstein, Craig; Soisson, Stephen M.; Spencer, Kerrie B.; Szewczak, Alexander A.; Walker, Deborah; Wang, Wenxian; Young, Jonathan; Zeng, Qinwen","Journal of Medicinal Chemistry (2011), 54(12), 4092-4108","Discovery of a 5H-Benzo[4,5]cyclohepta[1,2-b]pyridin-5-one (MK-2461) Inhibitor of c-Met Kinase for the Treatment of Cancer | Katz, Jason D.; Jewell, James P.; Guerin, David J.; Lim, Jongwon; Dinsmore, Christopher J.; Deshmukh, Sujal V.; Pan, Bo-Sheng; Marshall, C. Gary; Lu, Wei; Altman, Michael D.; Dahlberg, William K.; Davis, Lenora; Falcone, Danielle; Gabarda, Ana E.; Hang, Gaozhen; Hatch, Harold; Holmes, Rachael; Kunii, Kaiko; Lumb, Kevin J.; Lutterbach, Bart; Mathvink, Robert; Nazef, Naim; Patel, Sangita B.; Qu, Xianlu; Reilly, John F.; Rickert, Keith W.; Rosenstein, Craig; Soisson, Stephen M.; Spencer, Kerrie B.; Szewczak, Alexander A.; Walker, Deborah; Wang, Wenxian; Young, Jonathan; Zeng, Qinwen | Journal of Medicinal Chemistry (2011), 54(12), 4092-4108","124-63-0, 1309960-95-9",1309960-98-2,121-44-8,,75-09-2,,,,,,"Step 2 To a solution of 2-fluoro-3-(4-iodo-1H-pyrazol-1-yl)propan-1-ol (Enantiomer A from compound 66, step 2 above) (770 mg, 2.85 mmol) in DCM (20 mL) at 0 °C was added methanesulfonyl chloride (0.333 mL, 4.28 mmol) and triethylamine (0.795 mL, 5.70 mmol). The reaction mixture was stirred for 1 h, then diluted in EtOAc and washed with H2O. The organic layer was separated and dried over MgSO4. The solution was filtered and concentrated in vacuo, then purified by flash column chromatography (0-100% EtOAc/Hexanes gradient) to give 950 mg of 2-fluoro-3-(4-iodo-1H-pyrazol-1-yl)propyl methanesulfonate (96%). LRMS (ESI) calc’d for (C7H11FIN2O3S) [M+ H]+, 349.0; found 348.9.",1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""124-63-0"", ""smiles"": ""CS(=O)(=O)Cl""}, {""index"": 2, ""cas_rn"": ""1309960-95-9"", ""smiles"": ""OCC(F)Cn1cccn1""}]","[{""index"": 1, ""cas_rn"": ""1309960-98-2"", ""yield_pct"": ""96"", ""smiles"": ""CS(=O)(=O)OCC(F)Cn1cc(I)cn1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-048-CAS-15751251,31-048-CAS-15751251,Reaction_20251110_1554 (3).rdf,NBS NCS NIS halogenation,80,,,OCc1c[nH]c2ccccc12,ClCc1c(Cl)[nH]c2ccccc12,OCc1c[nH]c2ccccc12>>ClCc1c(Cl)[nH]c2ccccc12,Facile Synthesis of 3-Halobenzo-heterocyclic-2-carbonyl Compounds via in situ Halogenation-Oxidation,"Jiang, Xiaojian; Yang, Junjie; Zhang, Feng; Yu, Pei; Yi, Peng; Sun, Yewei; Wang, Yuqiang","Advanced Synthesis & Catalysis (2016), 358(16), 2678-2683","Facile Synthesis of 3-Halobenzo-heterocyclic-2-carbonyl Compounds via in situ Halogenation-Oxidation | Jiang, Xiaojian; Yang, Junjie; Zhang, Feng; Yu, Pei; Yi, Peng; Sun, Yewei; Wang, Yuqiang | Advanced Synthesis & Catalysis (2016), 358(16), 2678-2683",700-06-1,1966956-48-8,118-52-5,,141-78-6,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""700-06-1"", ""smiles"": ""OCc1c[nH]c2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""1966956-48-8"", ""yield_pct"": ""80"", ""smiles"": ""ClCc1c(Cl)[nH]c2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""118-52-5""}]",[],"[{""index"": 1, ""cas_rn"": ""141-78-6""}]",,
31-081-CAS-15039059,31-081-CAS-15039059,Reaction_20251110_1554.rdf,NBS NCS NIS halogenation,98,,,Clc1ccc2cc[nH]c2c1.CCc1ccc(S(=O)(=O)Cl)cc1NC(C)=O,CCc1ccc(S(=O)(=O)n2ccc3cc(Cl)ccc32)cc1NC(C)=O,Clc1ccc2cc[nH]c2c1.CCc1ccc(S(=O)(=O)Cl)cc1NC(C)=O>>CCc1ccc(S(=O)(=O)n2ccc3cc(Cl)ccc32)cc1NC(C)=O,"Design, synthesis and pharmacological evaluation of indolylsulfonamide amines as potent and selective 5-HT6 receptor antagonists","Nirogi, Ramakrishna V. S.; Bandyala, Thrinath Reddy; Reballi, Veena; Konda, Jagadishu Babu; Daulatabad, Anand V.; Khagga, Mukkanti","Journal of Enzyme Inhibition and Medicinal Chemistry (2015), 30(1), 85-97","Design, synthesis and pharmacological evaluation of indolylsulfonamide amines as potent and selective 5-HT6 receptor antagonists | Nirogi, Ramakrishna V. S.; Bandyala, Thrinath Reddy; Reballi, Veena; Konda, Jagadishu Babu; Daulatabad, Anand V.; Khagga, Mukkanti | Journal of Enzyme Inhibition and Medicinal Chemistry (2015), 30(1), 85-97","17422-33-2, 1078790-23-4",1646791-66-3,7646-69-7,,109-99-9,,,,,,"General/Typical Procedure: 1-(3'-Acetamido-4'-methoxy benzenesulfonyl)-5-methoxy- 3-methyl-1H-indole (4a). Sodium hydride (2.15 g, 49.3 mmol) was taken into a 250mL three-necked round bottom flask containing tetrahydrofuran (50 mL) under nitrogen atmosphere. A solution of 5-methoxy- 3-methyl indole (5.3 g, 32.9 mmol) in tetrahydrofuran (25 mL) was added to the above mixture at 25 °C and further stirred for 1 h. Then added a solution of 3-acetamido-4-methoxy benzenesulfonyl chloride (13.01 g, 49.3 mmol) in tetrahydrofuran (65 mL) at 0 °C. Thereafter, it was allowed to stir for 24 h at RT while monitoring the progress of the reaction by TLC. After completion of the reaction it was quenched over ice water (100 mL) under stirring and the product was extracted with ethyl acetate (2×250 mL). The combined organic phase was washed with brine, dried over anhydrous sodium sulfate and concentrated under reduced pressure.",1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""17422-33-2"", ""smiles"": ""Clc1ccc2cc[nH]c2c1""}, {""index"": 2, ""cas_rn"": ""1078790-23-4"", ""smiles"": ""CCc1ccc(S(=O)(=O)Cl)cc1NC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1646791-66-3"", ""yield_pct"": ""98"", ""smiles"": ""CCc1ccc(S(=O)(=O)n2ccc3cc(Cl)ccc32)cc1NC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""7646-69-7""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}]",,
31-084-CAS-10003713,31-084-CAS-10003713,Reaction_20251110_1554 (1).rdf,NBS NCS NIS halogenation,93,,,Cc1cccc([Si](c2ccccn2)(C(C)C)C(C)C)c1,Cc1ccc(I)c([Si](c2ccccn2)(C(C)C)C(C)C)c1,Cc1cccc([Si](c2ccccn2)(C(C)C)C(C)C)c1>>Cc1ccc(I)c([Si](c2ccccn2)(C(C)C)C(C)C)c1,The Pyridyldiisopropylsilyl Group: A Masked Functionality and Directing Group for Monoselective ortho-Acyloxylation and ortho-Halogenation Reactions of Arenes,"Huang, Chunhui; Chernyak, Natalia; Dudnik, Alexander S.; Gevorgyan, Vladimir","Advanced Synthesis & Catalysis (2011), 353(8), 1285-1305","The Pyridyldiisopropylsilyl Group: A Masked Functionality and Directing Group for Monoselective ortho-Acyloxylation and ortho-Halogenation Reactions of Arenes | Huang, Chunhui; Chernyak, Natalia; Dudnik, Alexander S.; Gevorgyan, Vladimir | Advanced Synthesis & Catalysis (2011), 353(8), 1285-1305",1232692-96-4,1260425-70-4,"516-12-1, 3240-34-4",3375-31-3,107-06-2,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""1232692-96-4"", ""smiles"": ""Cc1cccc([Si](c2ccccn2)(C(C)C)C(C)C)c1""}]","[{""index"": 1, ""cas_rn"": ""1260425-70-4"", ""yield_pct"": ""93"", ""smiles"": ""Cc1ccc(I)c([Si](c2ccccn2)(C(C)C)C(C)C)c1""}]","[{""index"": 1, ""cas_rn"": ""516-12-1""}, {""index"": 2, ""cas_rn"": ""3240-34-4""}]","[{""index"": 1, ""cas_rn"": ""3375-31-3""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]","regioselective, selective for mono-substitution, sealed vial used",
31-084-CAS-10038012,31-084-CAS-10038012,Reaction_20251110_1554.rdf,NBS NCS NIS halogenation,99,,,c1ccc(Oc2ccccc2)cc1,Ic1ccc(Oc2ccccc2)cc1,c1ccc(Oc2ccccc2)cc1>>Ic1ccc(Oc2ccccc2)cc1,"Halogenation of aromatic compounds by N-chloro-, N-bromo-, and N-iodosuccinimide","Tanemura, Kiyoshi; Suzuki, Tsuneo; Nishida, Yoko; Satsumabayashi, Koko; Horaguchi, Takaaki","Chemistry Letters (2003), 32(10), 932-933","Halogenation of aromatic compounds by N-chloro-, N-bromo-, and N-iodosuccinimide | Tanemura, Kiyoshi; Suzuki, Tsuneo; Nishida, Yoko; Satsumabayashi, Koko; Horaguchi, Takaaki | Chemistry Letters (2003), 32(10), 932-933",101-84-8,2974-94-9,516-12-1,7705-08-0,75-05-8,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""101-84-8"", ""smiles"": ""c1ccc(Oc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2974-94-9"", ""yield_pct"": ""99"", ""smiles"": ""Ic1ccc(Oc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""516-12-1""}]","[{""index"": 1, ""cas_rn"": ""7705-08-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",regioselective,
31-084-CAS-10048807,31-084-CAS-10048807,Reaction_20251110_1554.rdf,NBS NCS NIS halogenation,96,,,COc1ccccc1,COc1ccc(Br)cc1,COc1ccccc1>>COc1ccc(Br)cc1,"Halogenation of aromatic compounds by N-chloro-, N-bromo-, and N-iodosuccinimide","Tanemura, Kiyoshi; Suzuki, Tsuneo; Nishida, Yoko; Satsumabayashi, Koko; Horaguchi, Takaaki","Chemistry Letters (2003), 32(10), 932-933","Halogenation of aromatic compounds by N-chloro-, N-bromo-, and N-iodosuccinimide | Tanemura, Kiyoshi; Suzuki, Tsuneo; Nishida, Yoko; Satsumabayashi, Koko; Horaguchi, Takaaki | Chemistry Letters (2003), 32(10), 932-933",100-66-3,104-92-7,128-08-5,6484-52-2,75-05-8,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""100-66-3"", ""smiles"": ""COc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""104-92-7"", ""yield_pct"": ""96"", ""smiles"": ""COc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""128-08-5""}]","[{""index"": 1, ""cas_rn"": ""6484-52-2""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]",regioselective,
31-084-CAS-10069509,31-084-CAS-10069509,Reaction_20251110_1554 (4).rdf,NBS NCS NIS halogenation,70,,,COC(=O)c1cnc[nH]1,COC(=O)c1[nH]cnc1Br,COC(=O)c1cnc[nH]1>>COC(=O)c1[nH]cnc1Br,Rational Design of Potent Non-Nucleoside Inhibitors of HIV-1 Reverse Transcriptase,"Chong, Pek; Sebahar, Paul; Youngman, Michael; Garrido, Dulce; Zhang, Huichang; Stewart, Eugene L.; Nolte, Robert T.; Wang, Liping; Ferris, Robert G.; Edelstein, Mark; Weaver, Kurt; Mathis, Amanda; Peat, Andrew","Journal of Medicinal Chemistry (2012), 55(23), 10601-10609","Rational Design of Potent Non-Nucleoside Inhibitors of HIV-1 Reverse Transcriptase | Chong, Pek; Sebahar, Paul; Youngman, Michael; Garrido, Dulce; Zhang, Huichang; Stewart, Eugene L.; Nolte, Robert T.; Wang, Liping; Ferris, Robert G.; Edelstein, Mark; Weaver, Kurt; Mathis, Amanda; Peat, Andrew | Journal of Medicinal Chemistry (2012), 55(23), 10601-10609",17325-26-7,1093261-46-1,128-08-5,,75-05-8,,,,,,"Step A: methyl 4-bromo-1H-imidazole-5-carboxylate. N-bromosuccinimide (0.900 g, 5.0 mmol) was added to a stirred solution of methyl 1H-imidazole-4-carboxylate (0.630 g, 5.0 mmol) in CH3CN (50 mL). The reaction mixture was stirred for 12 hours in the dark and then concentrated in the presence of silica gel. The absorbed crude material was purified by column chromatography (20-100% EtOAc/hexanes) to afford the title compound. White solid, yield (0.708 g, 70%). 1H NMR (400 MHz, DMSO-d6) δ ppm 11.00 (br. s., 1 H), 7.81 (s, 1 H), 3.81 (s, 3 H). ES-LCMS: m/z 204.9, 206.9 (M+1).",1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""17325-26-7"", ""smiles"": ""COC(=O)c1cnc[nH]1""}]","[{""index"": 1, ""cas_rn"": ""1093261-46-1"", ""yield_pct"": ""70"", ""smiles"": ""COC(=O)c1[nH]cnc1Br""}]","[{""index"": 1, ""cas_rn"": ""128-08-5""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]","in the dark, regioselective",
31-084-CAS-10073539,31-084-CAS-10073539,Reaction_20251110_1554.rdf,NBS NCS NIS halogenation,95,,,O=S(=O)(O)c1ccc(O)c2ncccc12,O=S(=O)(O)c1cc(Br)c(O)c2ncccc12,O=S(=O)(O)c1ccc(O)c2ncccc12>>O=S(=O)(O)c1cc(Br)c(O)c2ncccc12,"Effect of N-halosucinimides on 5-, 7- and 5,7-8-quinolinol sulfonic acids","Gershon, Herman; Gershon, Muriel; Clarke, Donald D.","Trends in Heterocyclic Chemistry (2007), 1267-73","Effect of N-halosucinimides on 5-, 7- and 5,7-8-quinolinol sulfonic acids | Gershon, Herman; Gershon, Muriel; Clarke, Donald D. | Trends in Heterocyclic Chemistry (2007), 1267-73",84-88-8,3062-37-1,"128-08-5, 1310-58-3",,7732-18-5,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""84-88-8"", ""smiles"": ""O=S(=O)(O)c1ccc(O)c2ncccc12""}]","[{""index"": 1, ""cas_rn"": ""3062-37-1"", ""yield_pct"": ""95"", ""smiles"": ""O=S(=O)(O)c1cc(Br)c(O)c2ncccc12""}]","[{""index"": 1, ""cas_rn"": ""128-08-5""}, {""index"": 2, ""cas_rn"": ""1310-58-3""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","regioselective, alternatively reaction carried out using KOBr as reagent decreased yield",
31-084-CAS-10073755,31-084-CAS-10073755,Reaction_20251110_1554.rdf,NBS NCS NIS halogenation,99,,,Cc1cccc(C)c1,Cc1ccc(Br)c(C)c1,Cc1cccc(C)c1>>Cc1ccc(Br)c(C)c1,Gold-catalyzed halogenation of aromatics by N-halosuccinimides,"Mo, Fanyang; Yan, Jerry Mingtao; Qiu, Di; Li, Fei; Zhang, Yan; Wang, Jianbo","Angewandte Chemie, International Edition (2010), 49(11), 2028-2032, S2028/1-S2028/10","Gold-catalyzed halogenation of aromatics by N-halosuccinimides | Mo, Fanyang; Yan, Jerry Mingtao; Qiu, Di; Li, Fei; Zhang, Yan; Wang, Jianbo | Angewandte Chemie, International Edition (2010), 49(11), 2028-2032, S2028/1-S2028/10",108-38-3,583-70-0,128-08-5,13453-07-1,107-06-2,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""108-38-3"", ""smiles"": ""Cc1cccc(C)c1""}]","[{""index"": 1, ""cas_rn"": ""583-70-0"", ""yield_pct"": ""99"", ""smiles"": ""Cc1ccc(Br)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""128-08-5""}]","[{""index"": 1, ""cas_rn"": ""13453-07-1""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}]",regioselective,
