reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-001-CAS-7093035,C–H amination and azidation,75.0,,,c1ccc2cc3ccccc3cc2c1.[N-]=[N+]=NC(F)(F)C(F)C(F)(F)F>>O=C(Nc1c2ccccc2cc2ccccc12)C(F)C(F)(F)F,"Russian Chemical Bulletin (2010), 59(11), 2114-2121","103-72-0, 17104-69-7",94211-89-9,,,75-09-2,,,,,,"Reaction of anthracene with azide I. A mixture of anthracene (0.37 g, 2 mmol) and azide I (0.8 g, 4.1 mmol) in dry CH2Cl2 (5 mL) was heated in a steel tube (anthracene is poorly soluble in CH2Cl2 at room temperature) at 180 °C for 6 h. The reaction mixture was applied to silica (1 g) and chromatographed with hexane—ethyl acetate (10 : 1) as an eluent. The yield of amide 10 was 0.13 g (20%); the starting anthracene was recovered. Amide 10. (0.26 g, 75%) yellow crystals. m.p. 177 °C. 1H NMR, δ : 5.70 (dq, 1 H, CHFCF3, 2JH—F = 45 Hz, 3JH—F = 6.2 Hz); 7.46—7.62 (m, 4 H, H(2), H(3), H(6), H(7)); 8.00—8.15 (m, 4 H, H(1), H(4), H(5), H(8)); 8.60 (s, 1 H, H(10)); 9.27 (br.s, 1 H, NH). 19F NMR, δ : 1.4 (m, 3 F, CF3); -124.4 (m, 1 F, CHFCF3). MS (EI, 70 eV), m/z (Irel (%)): 321 [M]+ (90), 220 [M -CF3CHF]+ (7), 192 [M -CF3CHFCO]+ (100). Found (%): C, 63.81; H, 3.79; N, 4.20. C17H11F4NO. Calculated (%): C, 63.55; H, 3.45; N, 4.36.",1,1,75.0,,,,,,,"regioselective, thermal, sealed steel tube used, after reaction,chromatography on silica"
31-032-CAS-11546322,C–H amination and azidation,98.0,,,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21.NCCN>>O=C1c2ccccc2C(=O)c2c3c(cc(O)c21)NCCN3,"Bulletin of the Chemical Society of Japan (1981), 54(9), 2735-8","81-64-1, 107-15-3",20269-39-0,7447-39-4,,,,,,,,,1,1,98.0,,,,,,,
31-032-CAS-13672555,C–H amination and azidation,96.0,,,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21.NCCN>>O=C1c2ccccc2C(=O)c2c3c(cc(O)c21)NCCN3,"Bulletin of the Chemical Society of Japan (1981), 54(9), 2735-8","874-42-0, 2158-14-7",2625781-22-6,7758-89-6,,,,,,,,,1,1,96.0,,,,,,,
31-032-CAS-4793202,C–H amination and azidation,89.0,,,CC(N)CN.O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21>>CC1CNc2c(cc(O)c3c2C(=O)c2ccccc2C3=O)N1,"Bulletin of the Chemical Society of Japan (1981), 54(9), 2735-8",955123-26-9,99585-18-9,7447-39-4,,,,,,,,,1,1,89.0,,,,,,,
31-043-CAS-10034634,C–H amination and azidation,81.0,,,Clc1ccc(-c2ccccc2)nc1>>[N-]=[N+]=Nc1ccccc1-c1ccc(Cl)cn1,"Angewandte Chemie, International Edition (2013), 52(45), 11862-11866",93324-66-4,1562430-11-8,"3240-34-4, 6192-52-5, 26628-22-8",12354-85-7,67-64-1,,,,,,,2,1,81.0,,,,,,,regioselective
31-043-CAS-10067947,C–H amination and azidation,98.0,,,CN1c2cccc(c2)N(C)c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc1n2>>CN1c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc(c2N=[N+]=[N-])N(C)c2cccc1n2,"Journal of Organic Chemistry (2014), 79(22), 11139-11145",1636212-42-4,1636212-50-4,"104-15-4, 7782-44-7, 26628-22-8",13770-18-8,"75-05-8, 75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: General Procedure for the Cu(ClO4)2-Catalyzed Azidation of Azacalix[1]arene[3]pyridines 1 with Sodium Azide. Precautions should be taken when mixing sodium azide with acid! Azacalix[1]- arene[3]pyridine 1a-1i (0.1 mmol), Cu(ClO4)2·6H2O (37.1 mg, 0.03 mmol), TsOH (17.2 mg, 0.1 mmol), and sodium azide (13.0 mg, 0.2 mmol) were stirred together in a mixture of acetonitrile (2 mL)/dichloromethane (1 mL)/water (0.2 mL) at room temperature under aerobic conditions. After about 20-48 h, aqueous ammonia was added and the mixture was extracted with dichloromethane. The extract was washed with brine and dried over anhydrous sodium sulfate. The solvent was evaporated, and the residue was chromatographed on a silica gel column with a mixture of petroleum ether and ethyl acetate (v:v = 3:1) as the eluent to give pure (5a-5i) product. compound (5a), (24 h, white solid, 45.5 mg, 98% yield), Reactant: (1a). mp 170-171 °C; 1H NMR (300 MHz, CDCl3) δ 7.44 (t, J = 8.0 Hz, 2H), 7.15 (t, J = 7.7 Hz, 1H), 6.89 (dd, J1 = 6.4 Hz, J2 = 8.9 Hz, 1H), 6.82-6.79 (m, 2H), 6.56 (d, J = 7.7 Hz, 2H), 6.10 (d, J = 8.0 Hz, 2H), 6.03 (d, J = 8.0 Hz, 2H), 3.26 (s, 6H), 3.11 (s, 6H) ppm; 13C{1H} NMR (75 MHz, CDCl3) δ 158.9, 158.8, 157.3, 140.7, 139.0, 138.6, 137.3, 128.3, 124.4, 120.1, 96.1, 94.7, 38.2, 36.2 ppm; IR (KBr) 2088(s), 1576(s), 1473(s), 1420(s), 1369(s), 1275(s), 1155(s), 1118(s); ESI-MS (m/z) 465.4 [M + H]+, 487.4 [M + Na]+, 437.3[M + H - N2]+. Anal. Calcd for C25H24N10: C, 64.64; H, 5.21; N, 30.15. Found: C, 64.76; H, 5.19; N, 30.31.",1,1,98.0,,,,,,,"alternative preparation shown, alternate reaction conditions gave a lower yield, optimization study (optimized on NaN3 ratio, copper loading, solvent ratio, additive and time)"
31-043-CAS-10356438,C–H amination and azidation,,,,O=C(Oc1cccc2ccc[n+]([O-])c12)c1ccccc1>>[N-]=[N+]=Nc1ccc2cccc(OC(=O)c3ccccc3)c2[n+]1[O-],"Organic Chemistry Frontiers (2015), 2(10), 1313-1317",204841-19-0,20062-24-2,"2712-78-9, 4648-54-8",,141-78-6,,,,,,,1,1,,,,,,,,regioselective
31-043-CAS-10366760,C–H amination and azidation,,,,[O-][n+]1cccc2cc(Cl)ccc21>>[N-]=[N+]=Nc1ccc2cc(Cl)ccc2[n+]1[O-],"Organic Chemistry Frontiers (2015), 2(10), 1313-1317",90924-16-6,1843225-30-8,"2712-78-9, 4648-54-8",,141-78-6,,,,,,,1,1,,,,,,,,regioselective
31-043-CAS-10540519,C–H amination and azidation,72.0,,,Cc1ccccc1-c1ccccn1>>Cc1cccc(N=[N+]=[N-])c1-c1ccccn1,"Angewandte Chemie, International Edition (2013), 52(45), 11862-11866",444143-44-6,1609111-31-0,"3240-34-4, 6192-52-5, 26628-22-8",12354-85-7,67-64-1,,,,,,,2,1,72.0,,,,,,,regioselective
31-043-CAS-10674415,C–H amination and azidation,16.0,,,Fc1cccc(-c2ccccn2)c1>>Fc1cccc(-c2ccccn2)c1I.[N-]=[N+]=Nc1c(F)cccc1-c1ccccn1,"Angewandte Chemie, International Edition (2013), 52(45), 11862-11866",959084-51-6,"2280818-89-3, 2280818-90-6","3240-34-4, 6192-52-5, 26628-22-8",12354-85-7,67-64-1,,,,,,,2,1,16.0,63.0,,,,,,regioselective
